,week,region,cases
5002,33,La Mirada,5534
5003,33,La Puente,8505
5004,33,La Verne,2724
5005,33,Lafayette Square,516
5006,33,Lake Balboa,5566
5007,33,Lake Los Angeles,2632
5008,33,Lakeview Terrace,3245
5009,33,Lakewood,7128
5010,33,Lancaster,18594
5011,33,Lawndale,4617
5012,33,Leimert Park,1765
5013,33,Lincoln Heights,6312
5014,33,Little Armenia,2438
5015,33,Little Bangladesh,2873
5016,33,Little Tokyo,385
5017,33,Lomita,1434
5018,33,Longwood,726
5019,33,Los Feliz,1124
5020,33,Lynwood,18895
5021,33,Malibu,617
5022,33,Manchester Square,1040
5023,33,Mandeville Canyon,126
5024,33,Manhattan Beach,2026
5025,33,Mar Vista,1853
5026,33,Marina Peninsula,201
5027,33,Maywood,8165
5028,33,Melrose,11079
5029,33,Mid-city,1719
5030,33,Miracle Mile,959
5031,33,Mission Hills,4220
5032,33,Monrovia,4219
5033,33,Montebello,13023
5034,33,Monterey Park,5341
5035,33,Mt. Washington,3147
5036,33,North Hills,10168
5037,33,North Hollywood,19930
5038,33,Northridge,7969
5039,33,Norwalk,18971
5040,33,Pacific Palisades,733
5041,33,Pacoima,19158
5042,33,Palisades Highlands,139
5043,33,Palmdale,22204
5044,33,Palms,3248
5045,33,Palos Verdes Estates,535
5046,33,Panorama City,15874
5047,33,Paramount,13933
5048,33,Park La Brea,605
5049,33,Pasadena,17549
5050,33,Pico Rivera,13801
5051,33,Pico-Union,10875
5052,33,Playa Del Rey,154
5053,33,Playa Vista,1240
5054,33,Pomona,30940
5055,33,Porter Ranch,1986
5056,33,Rancho Palos Verdes,1719
5057,33,Rancho Park,451
5058,33,Redondo Beach,3337
5059,33,Regent Square,174
5060,33,Reseda,12514
5061,33,Reseda Ranch,625
5062,33,Reynier Village,204
5063,33,Rolling Hills,35
5064,33,Rolling Hills Estates,233
5065,33,Rosemead,4783
5066,33,Rowland Heights,3842
5067,33,San Dimas,2950
5068,33,San Fernando,5074
5069,33,San Gabriel,3349
5070,33,San Marino,435
5071,33,San Pedro,12408
5072,33,Santa Clarita,17974
5073,33,Santa Fe Springs,3051
5074,33,Santa Monica,4884
5075,33,Santa Monica Mountains,29208
5076,33,Shadow Hills,345
5077,33,Sherman Oaks,5795
5078,33,Sierra Madre,438
5079,33,Signal Hill,1494
5080,33,Silverlake,3756
5081,33,South Carthay,660
5082,33,South El Monte,6351
5083,33,South Gate,26252
5084,33,South Park,12065
5085,33,South Pasadena,1636
5086,33,South Whittier,10318
5087,33,St Elmo Village,839
5088,33,Stevenson Ranch,1407
5089,33,Studio City,1438
5090,33,Sun Valley,8566
5091,33,Sunland,2563
5092,33,Sycamore Square,35
5093,33,Sylmar,18620
5094,33,Tarzana,3657
5095,33,Temple City,3057
5096,33,Temple-Beaudry,7158
5097,33,Thai Town,925
5098,33,Toluca Lake,599
5099,33,Toluca Terrace,119
5100,33,Toluca Woods,98
5101,33,Torrance,8198
5102,33,Tujunga,2339
5103,33,University Hills,329
5104,33,University Park,4436
5105,33,Valinda,8485
5106,33,Valley Glen,3340
5107,33,Valley Village,3014
5108,33,Van Nuys,15987
5109,33,Venice,1661
5110,33,Vermont Knolls,4338
5111,33,Vermont Square,1993
5112,33,Vermont Vista,11227
5113,33,Vernon,69
5114,33,Vernon Central,17633
5115,33,Victoria Park,1268
5116,33,View Heights,264
5117,33,Walnut,1595
5118,33,Watts,10876
5119,33,Wellington Square,707
5120,33,West Adams,5203
5121,33,West Covina,16478
5122,33,West Hills,3178
5123,33,West Hollywood,3204
5124,33,West Los Angeles,3228
5125,33,West Vernon,13190
5126,33,West Whittier/Los Nietos,5570
5127,33,Westchester,2311
5128,33,Westlake,14731
5129,33,Westlake Village,164
5130,33,Westwood,1948
5131,33,Whittier,13276
5132,33,Wholesale District,14335
5133,33,Willowbrook,10648
5134,33,Wilmington,9835
5135,33,Wilshire Center,6572
5136,33,Winnetka,7107
5137,33,Woodland Hills,5016
5138,34,Acton,1813
5139,34,Adams-Normandie,1603
5140,34,Agoura Hills,941
5141,34,Alhambra,7558
5142,34,Alsace,2154
5143,34,Altadena,3896
5144,34,Angeles National Forest,14
5145,34,Angelino Heights,386
5146,34,Arcadia,2938
5147,34,Arleta,8402
5148,34,Artesia,1968
5149,34,Atwater Village,1398
5150,34,Avalon,176
5151,34,Azusa,12081
5152,34,Baldwin Hills,3777
5153,34,Baldwin Park,17264
5154,34,Bassett,9077
5155,34,Bel Air,462
5156,34,Bell,9621
5157,34,Bell Gardens,11753
5158,34,Bellflower,14393
5159,34,Beverly Crest,702
5160,34,Beverly Hills,4097
5161,34,Beverlywood,922
5162,34,Boyle Heights,26830
5163,34,Bradbury,91
5164,34,Brentwood,1700
5165,34,Brookside,21
5166,34,Burbank,8526
5167,34,Cadillac-Corning,748
5168,34,Calabasas,1574
5169,34,Canoga Park,10918
5170,34,Canyon Country,1662
5171,34,Carson,13950
5172,34,Carthay,1326
5173,34,Castaic,13172
5174,34,Central,13163
5175,34,Century City,739
5176,34,Century Palms/Cove,9321
5177,34,Cerritos,3528
5178,34,Chatsworth,4040
5179,34,Cheviot Hills,414
5180,34,Chinatown,725
5181,34,Claremont,2370
5182,34,Cloverdale/Cochran,1795
5183,34,Commerce,3482
5184,34,Compton,28483
5185,34,Country Club Park,1854
5186,34,Covina,12631
5187,34,Crenshaw District,1860
5188,34,Crestview,1184
5189,34,Cudahy,6815
5190,34,Culver City,3993
5191,34,Del Rey,2134
5192,34,Diamond Bar,3322
5193,34,Downey,24695
5194,34,Downtown,4506
5195,34,Duarte,4897
5196,34,Eagle Rock,3995
5197,34,East Hollywood,3800
5198,34,East Los Angeles,38366
5199,34,Echo Park,1401
5200,34,El Monte,26907
5201,34,El Segundo,1981
5202,34,El Sereno,7477
5203,34,Elysian Park,609
5204,34,Elysian Valley,1603
5205,34,Encino,3371
5206,34,Exposition,492
5207,34,Exposition Park,8045
5208,34,Faircrest Heights,188
5209,34,Figueroa Park Square,1988
5210,34,Florence-Firestone,39392
5211,34,Gardena,7318
5212,34,Glassell Park,4103
5213,34,Glendale,19992
5214,34,Glendora,7818
5215,34,Gramercy Place,1458
5216,34,Granada Hills,7036
5217,34,Green Meadows,5898
5218,34,Hacienda Heights,6128
5219,34,Hancock Park,1349
5220,34,Harbor City,3001
5221,34,Harbor Gateway,5888
5222,34,Harbor Pines,126
5223,34,Harvard Heights,3481
5224,34,Harvard Park,9803
5225,34,Hawaiian Gardens,3207
5226,34,Hawthorne,16556
5227,34,Hermosa Beach,1261
5228,34,Hidden Hills,49
5229,34,Highland Park,6628
5230,34,Historic Filipinotown,2651
5231,34,Hollywood,7004
5232,34,Hollywood Hills,1729
5233,34,Huntington Park,17373
5234,34,Hyde Park,4922
5235,34,Industry,206
5236,34,Inglewood,17470
5237,34,Irwindale,424
5238,34,Jefferson Park,1591
5239,34,Koreatown,7055
5240,34,La Canada Flintridge,2029
5241,34,La Habra Heights,224
5242,34,La Mirada,5804
5243,34,La Puente,9096
5244,34,La Verne,2903
5245,34,Lafayette Square,526
5246,34,Lake Balboa,5802
5247,34,Lake Los Angeles,2980
5248,34,Lakeview Terrace,3327
5249,34,Lakewood,7515
5250,34,Lancaster,19750
5251,34,Lawndale,4805
5252,34,Leimert Park,1844
5253,34,Lincoln Heights,6532
5254,34,Little Armenia,2514
5255,34,Little Bangladesh,2990
5256,34,Little Tokyo,402
5257,34,Lomita,1545
5258,34,Longwood,748
5259,34,Los Feliz,1199
5260,34,Lynwood,19750
5261,34,Malibu,636
5262,34,Manchester Square,1130
5263,34,Mandeville Canyon,126
5264,34,Manhattan Beach,2102
5265,34,Mar Vista,1910
5266,34,Marina Peninsula,210
5267,34,Maywood,8609
5268,34,Melrose,11515
5269,34,Mid-city,1720
5270,34,Miracle Mile,1005
5271,34,Mission Hills,4416
5272,34,Monrovia,4513
5273,34,Montebello,13660
5274,34,Monterey Park,5718
5275,34,Mt. Washington,3337
5276,34,North Hills,10693
5277,34,North Hollywood,21232
5278,34,Northridge,8289
5279,34,Norwalk,19938
5280,34,Pacific Palisades,760
5281,34,Pacoima,20064
5282,34,Palisades Highlands,144
5283,34,Palmdale,23666
5284,34,Palms,3396
5285,34,Palos Verdes Estates,544
5286,34,Panorama City,16803
5287,34,Paramount,14772
5288,34,Park La Brea,616
5289,34,Pasadena,18338
5290,34,Pico Rivera,14555
5291,34,Pico-Union,11276
5292,34,Playa Del Rey,174
5293,34,Playa Vista,1279
5294,34,Pomona,32984
5295,34,Porter Ranch,2118
5296,34,Rancho Palos Verdes,1772
5297,34,Rancho Park,497
5298,34,Redondo Beach,3474
5299,34,Regent Square,175
5300,34,Reseda,13012
5301,34,Reseda Ranch,673
5302,34,Reynier Village,218
5303,34,Rolling Hills,40
5304,34,Rolling Hills Estates,245
5305,34,Rosemead,4984
5306,34,Rowland Heights,4010
5307,34,San Dimas,3142
5308,34,San Fernando,5282
5309,34,San Gabriel,3648
5310,34,San Marino,468
5311,34,San Pedro,12787
5312,34,Santa Clarita,19181
5313,34,Santa Fe Springs,3260
5314,34,Santa Monica,5061
5315,34,Santa Monica Mountains,26477
5316,34,Shadow Hills,373
5317,34,Sherman Oaks,6020
5318,34,Sierra Madre,449
5319,34,Signal Hill,1582
5320,34,Silverlake,3903
5321,34,South Carthay,684
5322,34,South El Monte,6699
5323,34,South Gate,27175
5324,34,South Park,12581
5325,34,South Pasadena,1674
5326,34,South Whittier,10838
5327,34,St Elmo Village,892
5328,34,Stevenson Ranch,1492
5329,34,Studio City,1488
5330,34,Sun Valley,9058
5331,34,Sunland,2648
5332,34,Sycamore Square,35
5333,34,Sylmar,19576
5334,34,Tarzana,3736
5335,34,Temple City,3238
5336,34,Temple-Beaudry,7527
5337,34,Thai Town,999
5338,34,Toluca Lake,603
5339,34,Toluca Terrace,119
5340,34,Toluca Woods,104
5341,34,Torrance,8549
5342,34,Tujunga,2544
5343,34,University Hills,351
5344,34,University Park,4699
5345,34,Valinda,8959
5346,34,Valley Glen,3583
5347,34,Valley Village,3092
5348,34,Van Nuys,17086
5349,34,Venice,1781
5350,34,Vermont Knolls,4513
5351,34,Vermont Square,2078
5352,34,Vermont Vista,11674
5353,34,Vernon,63
5354,34,Vernon Central,18465
5355,34,Victoria Park,1347
5356,34,View Heights,291
5357,34,Walnut,1641
5358,34,Watts,11621
5359,34,Wellington Square,734
5360,34,West Adams,5416
5361,34,West Covina,17293
5362,34,West Hills,3327
5363,34,West Hollywood,3325
5364,34,West Los Angeles,3363
5365,34,West Vernon,13889
5366,34,West Whittier/Los Nietos,5949
5367,34,Westchester,2450
5368,34,Westlake,15151
5369,34,Westlake Village,171
5370,34,Westwood,2040
5371,34,Whittier,14017
5372,34,Wholesale District,14944
5373,34,Willowbrook,11166
5374,34,Wilmington,10507
5375,34,Wilshire Center,6869
5376,34,Winnetka,7449
5377,34,Woodland Hills,5277
5378,35,Acton,1937
5379,35,Adams-Normandie,1672
5380,35,Agoura Hills,1004
5381,35,Alhambra,7846
5382,35,Alsace,2265
5383,35,Altadena,4251
5384,35,Angeles National Forest,14
5385,35,Angelino Heights,434
5386,35,Arcadia,3047
5387,35,Arleta,8839
5388,35,Artesia,2063
5389,35,Atwater Village,1492
5390,35,Avalon,191
5391,35,Azusa,12725
5392,35,Baldwin Hills,3890
5393,35,Baldwin Park,17936
5394,35,Bassett,9460
5395,35,Bel Air,506
5396,35,Bell,9923
5397,35,Bell Gardens,12085
5398,35,Bellflower,15029
5399,35,Beverly Crest,725
5400,35,Beverly Hills,4245
5401,35,Beverlywood,935
5402,35,Boyle Heights,27798
5403,35,Bradbury,91
5404,35,Brentwood,1777
5405,35,Brookside,21
5406,35,Burbank,9031
5407,35,Cadillac-Corning,763
5408,35,Calabasas,1606
5409,35,Canoga Park,11546
5410,35,Canyon Country,1755
5411,35,Carson,14782
5412,35,Carthay,1349
5413,35,Castaic,13275
5414,35,Central,13665
5415,35,Century City,753
5416,35,Century Palms/Cove,9621
5417,35,Cerritos,3668
5418,35,Chatsworth,4145
5419,35,Cheviot Hills,430
5420,35,Chinatown,755
5421,35,Claremont,2509
5422,35,Cloverdale/Cochran,1891
5423,35,Commerce,3589
5424,35,Compton,29630
5425,35,Country Club Park,1895
5426,35,Covina,13150
5427,35,Crenshaw District,1910
5428,35,Crestview,1228
5429,35,Cudahy,7011
5430,35,Culver City,4104
5431,35,Del Rey,2235
5432,35,Diamond Bar,3423
5433,35,Downey,25521
5434,35,Downtown,4740
5435,35,Duarte,5117
5436,35,Eagle Rock,4153
5437,35,East Hollywood,3853
5438,35,East Los Angeles,39534
5439,35,Echo Park,1481
5440,35,El Monte,27776
5441,35,El Segundo,2079
5442,35,El Sereno,7721
5443,35,Elysian Park,609
5444,35,Elysian Valley,1661
5445,35,Encino,3486
5446,35,Exposition,508
5447,35,Exposition Park,8361
5448,35,Faircrest Heights,202
5449,35,Figueroa Park Square,2068
5450,35,Florence-Firestone,40923
5451,35,Gardena,7739
5452,35,Glassell Park,4262
5453,35,Glendale,21220
5454,35,Glendora,8015
5455,35,Gramercy Place,1505
5456,35,Granada Hills,7269
5457,35,Green Meadows,6129
5458,35,Hacienda Heights,6450
5459,35,Hancock Park,1371
5460,35,Harbor City,3119
5461,35,Harbor Gateway,6265
5462,35,Harbor Pines,126
5463,35,Harvard Heights,3631
5464,35,Harvard Park,10210
5465,35,Hawaiian Gardens,3376
5466,35,Hawthorne,17274
5467,35,Hermosa Beach,1310
5468,35,Hidden Hills,49
5469,35,Highland Park,6898
5470,35,Historic Filipinotown,2746
5471,35,Hollywood,7298
5472,35,Hollywood Hills,1747
5473,35,Huntington Park,18030
5474,35,Hyde Park,5080
5475,35,Industry,210
5476,35,Inglewood,18116
5477,35,Irwindale,444
5478,35,Jefferson Park,1620
5479,35,Koreatown,7304
5480,35,La Canada Flintridge,2171
5481,35,La Habra Heights,237
5482,35,La Mirada,6015
5483,35,La Puente,9555
5484,35,La Verne,3082
5485,35,Lafayette Square,543
5486,35,Lake Balboa,6105
5487,35,Lake Los Angeles,3124
5488,35,Lakeview Terrace,3481
5489,35,Lakewood,7887
5490,35,Lancaster,20905
5491,35,Lawndale,4979
5492,35,Leimert Park,1899
5493,35,Lincoln Heights,6766
5494,35,Little Armenia,2580
5495,35,Little Bangladesh,3110
5496,35,Little Tokyo,410
5497,35,Lomita,1605
5498,35,Longwood,756
5499,35,Los Feliz,1238
5500,35,Lynwood,20439
5501,35,Malibu,651
5502,35,Manchester Square,1239
5503,35,Mandeville Canyon,136
5504,35,Manhattan Beach,2170
5505,35,Mar Vista,1995
5506,35,Marina Peninsula,210
5507,35,Maywood,8966
5508,35,Melrose,11992
5509,35,Mid-city,1783
5510,35,Miracle Mile,1046
5511,35,Mission Hills,4580
5512,35,Monrovia,4727
5513,35,Montebello,14272
5514,35,Monterey Park,6055
5515,35,Mt. Washington,3493
5516,35,North Hills,11254
5517,35,North Hollywood,22573
5518,35,Northridge,8597
5519,35,Norwalk,20613
5520,35,Pacific Palisades,781
5521,35,Pacoima,21038
5522,35,Palisades Highlands,147
5523,35,Palmdale,25007
5524,35,Palms,3481
5525,35,Palos Verdes Estates,566
5526,35,Panorama City,17680
5527,35,Paramount,15301
5528,35,Park La Brea,630
5529,35,Pasadena,18927
5530,35,Pico Rivera,15190
5531,35,Pico-Union,11573
5532,35,Playa Del Rey,185
5533,35,Playa Vista,1344
5534,35,Pomona,34145
5535,35,Porter Ranch,2237
5536,35,Rancho Palos Verdes,1864
5537,35,Rancho Park,542
5538,35,Redondo Beach,3570
5539,35,Regent Square,189
5540,35,Reseda,13474
5541,35,Reseda Ranch,732
5542,35,Reynier Village,247
5543,35,Rolling Hills,56
5544,35,Rolling Hills Estates,270
5545,35,Rosemead,5206
5546,35,Rowland Heights,4125
5547,35,San Dimas,3269
5548,35,San Fernando,5509
5549,35,San Gabriel,3934
5550,35,San Marino,504
5551,35,San Pedro,13215
5552,35,Santa Clarita,20333
5553,35,Santa Fe Springs,3439
5554,35,Santa Monica,5336
5555,35,Santa Monica Mountains,22624
5556,35,Shadow Hills,383
5557,35,Sherman Oaks,6400
5558,35,Sierra Madre,466
5559,35,Signal Hill,1671
5560,35,Silverlake,4015
5561,35,South Carthay,715
5562,35,South El Monte,6945
5563,35,South Gate,27986
5564,35,South Park,12990
5565,35,South Pasadena,1727
5566,35,South Whittier,11315
5567,35,St Elmo Village,911
5568,35,Stevenson Ranch,1574
5569,35,Studio City,1554
5570,35,Sun Valley,9602
5571,35,Sunland,2796
5572,35,Sycamore Square,35
5573,35,Sylmar,20232
5574,35,Tarzana,3844
5575,35,Temple City,3357
5576,35,Temple-Beaudry,7817
5577,35,Thai Town,1024
5578,35,Toluca Lake,611
5579,35,Toluca Terrace,126
5580,35,Toluca Woods,118
5581,35,Torrance,8892
5582,35,Tujunga,2813
5583,35,University Hills,347
5584,35,University Park,5536
5585,35,Valinda,9291
5586,35,Valley Glen,3785
5587,35,Valley Village,3191
5588,35,Van Nuys,17869
5589,35,Venice,1841
5590,35,Vermont Knolls,4641
5591,35,Vermont Square,2154
5592,35,Vermont Vista,12088
5593,35,Vernon,63
5594,35,Vernon Central,19164
5595,35,Victoria Park,1402
5596,35,View Heights,293
5597,35,Walnut,1683
5598,35,Watts,12272
5599,35,Wellington Square,754
5600,35,West Adams,5609
5601,35,West Covina,17841
5602,35,West Hills,3492
5603,35,West Hollywood,3426
5604,35,West Los Angeles,3504
5605,35,West Vernon,14538
5606,35,West Whittier/Los Nietos,6154
5607,35,Westchester,2598
5608,35,Westlake,15527
5609,35,Westlake Village,193
5610,35,Westwood,2175
5611,35,Whittier,14636
5612,35,Wholesale District,15339
5613,35,Willowbrook,11583
5614,35,Wilmington,11142
5615,35,Wilshire Center,7045
5616,35,Winnetka,7703
5617,35,Woodland Hills,5456
5618,36,Acton,2004
5619,36,Adams-Normandie,1776
5620,36,Agoura Hills,1057
5621,36,Alhambra,8114
5622,36,Alsace,2403
5623,36,Altadena,4428
5624,36,Angeles National Forest,14
5625,36,Angelino Heights,476
5626,36,Arcadia,3142
5627,36,Arleta,9254
5628,36,Artesia,2131
5629,36,Atwater Village,1541
5630,36,Avalon,211
5631,36,Azusa,13145
5632,36,Baldwin Hills,4068
5633,36,Baldwin Park,18745
5634,36,Bassett,9797
5635,36,Bel Air,539
5636,36,Bell,10190
5637,36,Bell Gardens,12448
5638,36,Bellflower,15523
5639,36,Beverly Crest,739
5640,36,Beverly Hills,4329
5641,36,Beverlywood,993
5642,36,Boyle Heights,28303
5643,36,Bradbury,94
5644,36,Brentwood,1857
5645,36,Brookside,21
5646,36,Burbank,9416
5647,36,Cadillac-Corning,807
5648,36,Calabasas,1656
5649,36,Canoga Park,12033
5650,36,Canyon Country,1807
5651,36,Carson,15285
5652,36,Carthay,1377
5653,36,Castaic,13356
5654,36,Central,14175
5655,36,Century City,771
5656,36,Century Palms/Cove,9885
5657,36,Cerritos,3796
5658,36,Chatsworth,4253
5659,36,Cheviot Hills,439
5660,36,Chinatown,766
5661,36,Claremont,2612
5662,36,Cloverdale/Cochran,1971
5663,36,Commerce,3742
5664,36,Compton,30585
5665,36,Country Club Park,1945
5666,36,Covina,13605
5667,36,Crenshaw District,1976
5668,36,Crestview,1256
5669,36,Cudahy,7188
5670,36,Culver City,4181
5671,36,Del Rey,2287
5672,36,Diamond Bar,3521
5673,36,Downey,26305
5674,36,Downtown,5046
5675,36,Duarte,5522
5676,36,Eagle Rock,4291
5677,36,East Hollywood,3946
5678,36,East Los Angeles,40681
5679,36,Echo Park,1528
5680,36,El Monte,28488
5681,36,El Segundo,2149
5682,36,El Sereno,7939
5683,36,Elysian Park,627
5684,36,Elysian Valley,1704
5685,36,Encino,3582
5686,36,Exposition,525
5687,36,Exposition Park,8644
5688,36,Faircrest Heights,210
5689,36,Figueroa Park Square,2122
5690,36,Florence-Firestone,42012
5691,36,Gardena,8077
5692,36,Glassell Park,4437
5693,36,Glendale,22230
5694,36,Glendora,8227
5695,36,Gramercy Place,1572
5696,36,Granada Hills,7518
5697,36,Green Meadows,6224
5698,36,Hacienda Heights,6644
5699,36,Hancock Park,1417
5700,36,Harbor City,3195
5701,36,Harbor Gateway,6447
5702,36,Harbor Pines,126
5703,36,Harvard Heights,3715
5704,36,Harvard Park,10594
5705,36,Hawaiian Gardens,3448
5706,36,Hawthorne,17836
5707,36,Hermosa Beach,1352
5708,36,Hidden Hills,44
5709,36,Highland Park,7123
5710,36,Historic Filipinotown,2825
5711,36,Hollywood,7568
5712,36,Hollywood Hills,1822
5713,36,Huntington Park,18676
5714,36,Hyde Park,5218
5715,36,Industry,238
5716,36,Inglewood,18712
5717,36,Irwindale,466
5718,36,Jefferson Park,1683
5719,36,Koreatown,7582
5720,36,La Canada Flintridge,2345
5721,36,La Habra Heights,265
5722,36,La Mirada,6171
5723,36,La Puente,9836
5724,36,La Verne,3184
5725,36,Lafayette Square,548
5726,36,Lake Balboa,6409
5727,36,Lake Los Angeles,3227
5728,36,Lakeview Terrace,3556
5729,36,Lakewood,8195
5730,36,Lancaster,21890
5731,36,Lawndale,5084
5732,36,Leimert Park,1960
5733,36,Lincoln Heights,6986
5734,36,Little Armenia,2638
5735,36,Little Bangladesh,3214
5736,36,Little Tokyo,459
5737,36,Lomita,1671
5738,36,Longwood,756
5739,36,Los Feliz,1295
5740,36,Lynwood,21034
5741,36,Malibu,677
5742,36,Manchester Square,1295
5743,36,Mandeville Canyon,147
5744,36,Manhattan Beach,2240
5745,36,Mar Vista,2066
5746,36,Marina Peninsula,210
5747,36,Maywood,9378
5748,36,Melrose,12385
5749,36,Mid-city,1871
5750,36,Miracle Mile,1092
5751,36,Mission Hills,4780
5752,36,Monrovia,4908
5753,36,Montebello,14773
5754,36,Monterey Park,6309
5755,36,Mt. Washington,3591
5756,36,North Hills,11692
5757,36,North Hollywood,23781
5758,36,Northridge,8931
5759,36,Norwalk,21127
5760,36,Pacific Palisades,808
5761,36,Pacoima,21902
5762,36,Palisades Highlands,155
5763,36,Palmdale,25913
5764,36,Palms,3545
5765,36,Palos Verdes Estates,614
5766,36,Panorama City,18521
5767,36,Paramount,15629
5768,36,Park La Brea,652
5769,36,Pasadena,19570
5770,36,Pico Rivera,15660
5771,36,Pico-Union,11819
5772,36,Playa Del Rey,189
5773,36,Playa Vista,1376
5774,36,Pomona,35470
5775,36,Porter Ranch,2328
5776,36,Rancho Palos Verdes,1897
5777,36,Rancho Park,573
5778,36,Redondo Beach,3623
5779,36,Regent Square,189
5780,36,Reseda,13911
5781,36,Reseda Ranch,747
5782,36,Reynier Village,265
5783,36,Rolling Hills,60
5784,36,Rolling Hills Estates,277
5785,36,Rosemead,5403
5786,36,Rowland Heights,4263
5787,36,San Dimas,3389
5788,36,San Fernando,5783
5789,36,San Gabriel,4102
5790,36,San Marino,554
5791,36,San Pedro,13528
5792,36,Santa Clarita,21271
5793,36,Santa Fe Springs,3582
5794,36,Santa Monica,5586
5795,36,Santa Monica Mountains,18094
5796,36,Shadow Hills,394
5797,36,Sherman Oaks,6677
5798,36,Sierra Madre,474
5799,36,Signal Hill,1726
5800,36,Silverlake,4125
5801,36,South Carthay,748
5802,36,South El Monte,7110
5803,36,South Gate,28834
5804,36,South Park,13385
5805,36,South Pasadena,1763
5806,36,South Whittier,11767
5807,36,St Elmo Village,918
5808,36,Stevenson Ranch,1642
5809,36,Studio City,1592
5810,36,Sun Valley,10059
5811,36,Sunland,2887
5812,36,Sycamore Square,35
5813,36,Sylmar,20927
5814,36,Tarzana,3986
5815,36,Temple City,3442
5816,36,Temple-Beaudry,8153
5817,36,Thai Town,1035
5818,36,Toluca Lake,629
5819,36,Toluca Terrace,134
5820,36,Toluca Woods,126
5821,36,Torrance,9185
5822,36,Tujunga,3084
5823,36,University Hills,350
5824,36,University Park,6474
5825,36,Valinda,9497
5826,36,Valley Glen,3898
5827,36,Valley Village,3275
5828,36,Van Nuys,18781
5829,36,Venice,1857
5830,36,Vermont Knolls,4761
5831,36,Vermont Square,2200
5832,36,Vermont Vista,12493
5833,36,Vernon,70
5834,36,Vernon Central,19668
5835,36,Victoria Park,1433
5836,36,View Heights,300
5837,36,Walnut,1725
5838,36,Watts,12689
5839,36,Wellington Square,793
5840,36,West Adams,5790
5841,36,West Covina,18452
5842,36,West Hills,3577
5843,36,West Hollywood,3530
5844,36,West Los Angeles,3592
5845,36,West Vernon,15032
5846,36,West Whittier/Los Nietos,6318
5847,36,Westchester,2740
5848,36,Westlake,15881
5849,36,Westlake Village,201
5850,36,Westwood,2289
5851,36,Whittier,15148
5852,36,Wholesale District,15716
5853,36,Willowbrook,11892
5854,36,Wilmington,11540
5855,36,Wilshire Center,7297
5856,36,Winnetka,7910
5857,36,Woodland Hills,5687
5858,37,Acton,2060
5859,37,Adams-Normandie,1803
5860,37,Agoura Hills,1084
5861,37,Alhambra,8298
5862,37,Alsace,2450
5863,37,Altadena,4625
5864,37,Angeles National Forest,14
5865,37,Angelino Heights,483
5866,37,Arcadia,3214
5867,37,Arleta,9569
5868,37,Artesia,2224
5869,37,Atwater Village,1583
5870,37,Avalon,217
5871,37,Azusa,13429
5872,37,Baldwin Hills,4165
5873,37,Baldwin Park,19383
5874,37,Bassett,10055
5875,37,Bel Air,546
5876,37,Bell,10453
5877,37,Bell Gardens,12747
5878,37,Bellflower,15840
5879,37,Beverly Crest,765
5880,37,Beverly Hills,4438
5881,37,Beverlywood,1022
5882,37,Boyle Heights,28666
5883,37,Bradbury,98
5884,37,Brentwood,1914
5885,37,Brookside,21
5886,37,Burbank,9723
5887,37,Cadillac-Corning,843
5888,37,Calabasas,1719
5889,37,Canoga Park,12364
5890,37,Canyon Country,1827
5891,37,Carson,15618
5892,37,Carthay,1407
5893,37,Castaic,13412
5894,37,Central,14495
5895,37,Century City,776
5896,37,Century Palms/Cove,10099
5897,37,Cerritos,3878
5898,37,Chatsworth,4360
5899,37,Cheviot Hills,461
5900,37,Chinatown,770
5901,37,Claremont,2689
5902,37,Cloverdale/Cochran,1990
5903,37,Commerce,3828
5904,37,Compton,31494
5905,37,Country Club Park,2033
5906,37,Covina,14033
5907,37,Crenshaw District,2012
5908,37,Crestview,1279
5909,37,Cudahy,7357
5910,37,Culver City,4232
5911,37,Del Rey,2325
5912,37,Diamond Bar,3599
5913,37,Downey,26912
5914,37,Downtown,5274
5915,37,Duarte,5718
5916,37,Eagle Rock,4378
5917,37,East Hollywood,4094
5918,37,East Los Angeles,41595
5919,37,Echo Park,1564
5920,37,El Monte,29185
5921,37,El Segundo,2205
5922,37,El Sereno,8133
5923,37,Elysian Park,649
5924,37,Elysian Valley,1754
5925,37,Encino,3736
5926,37,Exposition,525
5927,37,Exposition Park,8803
5928,37,Faircrest Heights,210
5929,37,Figueroa Park Square,2168
5930,37,Florence-Firestone,42809
5931,37,Gardena,8358
5932,37,Glassell Park,4557
5933,37,Glendale,23131
5934,37,Glendora,8455
5935,37,Gramercy Place,1594
5936,37,Granada Hills,7749
5937,37,Green Meadows,6314
5938,37,Hacienda Heights,6765
5939,37,Hancock Park,1471
5940,37,Harbor City,3269
5941,37,Harbor Gateway,6571
5942,37,Harbor Pines,129
5943,37,Harvard Heights,3786
5944,37,Harvard Park,10812
5945,37,Hawaiian Gardens,3570
5946,37,Hawthorne,18171
5947,37,Hermosa Beach,1398
5948,37,Hidden Hills,42
5949,37,Highland Park,7266
5950,37,Historic Filipinotown,2889
5951,37,Hollywood,7825
5952,37,Hollywood Hills,1895
5953,37,Huntington Park,19152
5954,37,Hyde Park,5316
5955,37,Industry,252
5956,37,Inglewood,19124
5957,37,Irwindale,475
5958,37,Jefferson Park,1750
5959,37,Koreatown,7758
5960,37,La Canada Flintridge,2451
5961,37,La Habra Heights,275
5962,37,La Mirada,6301
