name,Area Total:,Area Total: Area (Land),Area Total: Area (Water),Total Population:,Total Population: Under 5 Years,Total Population: 5 to 9 Years,Total Population: 10 to 14 Years,Total Population: 15 to 17 Years,Total Population: 18 to 24 Years,Total Population: 25 to 34 Years,Total Population: 35 to 44 Years,Total Population: 45 to 54 Years,Total Population: 55 to 64 Years,Total Population: 65 to 74 Years,Total Population: 75 to 84 Years,Total Population: 85 Years and Over,Households:,Households: Family Households,Households: Family Households: Married-Couple Family,Households: Family Households: Other Family,"Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present",Households: Nonfamily Households,Households: Nonfamily Households: Male Householder,Households: Nonfamily Households: Female Householder,Population 16 Years and Over:,Population 16 Years and Over: in Labor Force,Population 16 Years and Over: in Labor Force: in Armed Forces,Population 16 Years and Over: in Labor Force: Civilian,Population 16 Years and Over: in Labor Force: Civilian: Employed,Population 16 Years and Over: in Labor Force: Civilian: Unemployed,Population 16 Years and Over: Not in Labor Force,In Labor Force 16 Years and Over:,In Labor Force 16 Years and Over: in Armed Forces,In Labor Force 16 Years and Over: Civilian,Employed Civilian Population 16 Years and Over:,"Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining",Employed Civilian Population 16 Years and Over: Construction,Employed Civilian Population 16 Years and Over: Manufacturing,Employed Civilian Population 16 Years and Over: Wholesale Trade,Employed Civilian Population 16 Years and Over: Retail Trade,"Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities",Employed Civilian Population 16 Years and Over: Information,"Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration",Employed Civilian Population 16 Years and Over: Public Administration,Employed Civilian Population 16 Years and Over1:,Employed Civilian Population 16 Years and Over1: Private Sector,Employed Civilian Population 16 Years and Over1: Public Sector,Employed Civilian Population 16 Years and Over1: Self-Employed (Incorporated and Not Incorporated),Employed Civilian Population 16 Years and Over1: Private Non-Profit,Employed Civilian Population 16 Years and Over1: Unpaid Family Workers,Households1:,Households1: with Earnings,Households1: No Earnings,Households2:,Households2: with Wage or Salary Income,Households2: No Wage or Salary Income,Households3:,Households3: with Self-Employment Income,Households3: No Self-Employment Income,Households4:,"Households4: with Interest, Dividends, or Net Rental Income","Households4: No Interest, Dividends, or Net Rental Income",Households5:,Households5: with Social Security Income,Households5: No Social Security Income,Households6:,Households6: with Supplemental Security Income (Ssi),Households6: No Supplemental Security Income (Ssi),Households7:,Households7: with Public Assistance Income,Households7: No Public Assistance Income,Households8:,Households8: with Retirement Income,Households8: No Retirement Income,Households9:,Households9: with Other Types of Income,Households9: No Other Types of Income,Families:,Families: Income Below Poverty Level,Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Bellow Poverty Level,Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years,"Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years",Families: Income At or Above Poverty Level,Population Under 18 Years of Age for Whom Poverty Status Is Determined:,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level,Population Age 18 to 64 for Whom Poverty Status  Is Determined:,Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty,Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level,Population Age 65 and Over for Whom Poverty  Status Is Determined:,Population Age 65 and Over for Whom Poverty  Status Is Determined: Living in Poverty,Population Age 65 and Over for Whom Poverty  Status Is Determined: At or Above Poverty Level,Population for Whom Poverty Status Is Determined:,Population for Whom Poverty Status Is Determined: Under .50,Population for Whom Poverty Status Is Determined: .50 to .74,Population for Whom Poverty Status Is Determined: .75 to .99,Population for Whom Poverty Status Is Determined: 1.00 to 1.49,Population for Whom Poverty Status Is Determined: 1.50 to 1.99,Population for Whom Poverty Status Is Determined: 2.00 and Over,Population for Whom Poverty Status Is Determined1:,Population for Whom Poverty Status Is Determined1: Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined1: 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined1: Under 2.00 (Poor or Struggling),Population for Whom Poverty Status Is Determined1: 2.00 and Over (Doing Ok),White Alone Population for Whom Poverty Status Is  Determined:,White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Black or African American Alone Population for  Whom Poverty Status Is Determined:,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level,American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined:,Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined:,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined:,Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined:,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,"White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level",Workers 16 Years and Over:,"Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,Workers 16 Years and Over in Households:,Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Drove Alone","Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Carpooled",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Public Transportation (Excluding Taxicab),Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Walked,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Taxicab, Motorcycle, Bicycle, or Other Means",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Worked At Home,Workers 16 Years and Over2:,Workers 16 Years and Over2: Did Not Work At Home,Workers 16 Years and Over2: Did Not Work At Home: Less than 10 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 10 to 19 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 20 to 29 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 30 to 39 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 40 to 59 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 60 to 89 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 90 or More Minutes,Workers 16 Years and Over2: Worked At Home,Total:,Total: No Health Insurance Coverage,Total: with Health Insurance Coverage,Total: with Health Insurance Coverage: Public Health Coverage,Total: with Health Insurance Coverage: Private Health Insurance,Population Under 18:,Population Under 18: No Health Insurance Coverage,Population Under 18: with Health Insurance Coverage,Population Under 18: with Health Insurance Coverage: Public Health Coverage,Population Under 18: with Health Insurance Coverage: Private Health Insurance,Population 18 to 24:,Population 18 to 24: No Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage: Public Health Coverage,Population 18 to 24: with Health Insurance Coverage: Private Health Insurance,Population 25 to 34:,Population 25 to 34: No Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage: Public Health Coverage,Population 25 to 34: with Health Insurance Coverage: Private Health Insurance,Population 35 to 64:,Population 35 to 64: No Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage: Public Health Coverage,Population 35 to 64: with Health Insurance Coverage: Private Health Insurance,Population 65 or Older:,Population 65 or Older: No Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage: Public Health Coverage,Population 65 or Older: with Health Insurance Coverage: Private Health Insurance,Own Children under 18 Years:,Own Children under 18 Years: Children Living with Single Parents,Households10:,Households10: 1-Person Household,Households10: 2-Person Household,Households10: 3-Person Household,Households10: 4-Person Household,Households10: 5-Person Household,Households10: 6-Person Household,Households10: 7-or-More Person Household
Tarzana,9.2759479,9.2691517,0.006796170000000001,39260,2245,2179,2278,1374,2598,5229,5487,5594,5191,3531,2095,1459,14511,9543,6903,2640,842,1798,4968,2211,2757,32250,20552,11,20541,19419,1122,11698,20552,11,20541,19419,38,1033,1313,513,2146,621,1200,1914,3152,3839,1877,1233,540,19419,11506,1781,4845,1233,54,14511,11730,2781,14511,10637,3874,14511,3135,11376,14511,4289,10222,14511,4151,10360,14511,986,13525,14511,276,14235,14511,1728,12783,14511,1251,13260,9543,821,235,150,95,40,55,341,291,50,8722,8030,1177,6853,24027,2776,21251,6787,718,6069,38844,2778,923,970,2953,2758,28462,38844,4671,5711,10382,28462,29656,3370,26286,2182,531,1651,44,10,34,2977,278,2699,0,0,0,2469,233,2236,1516,249,1267,6995,1312,5683,25205,2388,22817,18795,15710,14482,1228,1053,14,84,202,193,1539,18743,7859,5855,442,694,133,222,513,18795,17256,1148,3956,2990,2892,2884,2586,800,1539,38879,2978,35901,12915,27376,8407,653,7754,2255,5922,2735,243,2492,521,1988,4761,624,4137,860,3334,16189,1387,14802,2867,12320,6787,71,6716,6412,3812,7502,1754,14511,3907,4616,2518,2334,801,237,98
Temple City,3.6935773,3.6897039,0.0038733770000000003,34401,1991,1993,1804,1341,2427,3996,4276,5521,4786,3197,1915,1154,10921,8445,6267,2178,853,1325,2476,1148,1328,28315,16034,0,16034,15388,646,12281,16034,0,16034,15388,34,802,1264,763,1504,832,441,1245,1874,3356,1701,751,821,15388,10147,2226,2073,891,51,10921,8636,2285,10921,8327,2594,10921,1275,9646,10921,2328,8593,10921,3463,7458,10921,833,10088,10921,276,10645,10921,1449,9472,10921,735,10186,8445,844,246,216,112,76,36,270,183,87,7601,7103,1095,6008,20947,2196,18751,5913,945,4968,33963,1943,761,1532,3691,2522,23514,33963,4236,6213,10449,23514,7616,804,6812,262,14,248,168,30,138,20550,2639,17911,136,0,136,4388,711,3677,843,38,805,7414,1094,6320,5067,454,4613,15060,13415,11886,1529,422,13,93,153,166,798,15041,6048,4829,502,98,91,155,373,15060,14262,827,3346,2997,2475,2291,1857,469,798,33998,2084,31914,12440,22241,7414,329,7085,2489,4877,2574,199,2375,537,1917,3553,528,3025,888,2161,14544,947,13597,2815,11189,5913,81,5832,5711,2097,6310,1248,10921,1887,3330,2275,1971,890,344,224
Toluca Lake,1.2830105,1.2622946,0.02071593,10674,526,352,385,138,376,2536,1683,1924,1307,913,314,220,5215,2016,1481,535,137,398,3199,1641,1558,9356,7311,0,7311,6654,657,2045,7311,0,7311,6654,57,148,222,129,591,85,1334,592,932,922,1311,268,63,6654,4449,311,1458,436,0,5215,4562,653,5215,4199,1016,5215,1169,4046,5215,1461,3754,5215,1027,4188,5215,146,5069,5215,171,5044,5215,489,4726,5215,774,4441,2016,103,26,22,16,16,0,39,39,0,1913,1381,151,1230,7826,718,7108,1447,169,1278,10654,482,168,388,461,685,8470,10654,1038,1146,2184,8470,8216,835,7381,507,70,437,51,0,51,795,0,795,10,10,0,652,98,554,423,25,398,2172,285,1887,6866,660,6206,6459,5336,4895,441,206,0,45,123,67,682,6459,4270,3208,233,174,114,79,462,6459,5777,783,1238,987,906,1000,728,135,682,10674,899,9775,2632,8110,1411,59,1352,269,1101,578,18,560,111,466,2324,482,1842,267,1583,4914,340,4574,580,4090,1447,0,1447,1405,870,1282,272,5215,2313,1716,569,535,64,18,0
Topanga,31.678939999999997,30.576500000000003,1.102438559,9727,385,535,554,389,414,688,1476,1863,1346,1342,671,64,3918,2733,2071,662,294,368,1185,582,603,8072,5017,0,5017,4728,289,3055,5017,0,5017,4728,91,100,194,149,267,213,419,510,879,1058,489,230,129,4728,2276,499,1524,429,0,3918,3307,611,3918,2877,1041,3918,1214,2704,3918,2079,1839,3918,1180,2738,3918,61,3857,3918,18,3900,3918,860,3058,3918,416,3502,2733,92,22,40,0,0,0,30,30,0,2641,1816,70,1746,5787,517,5270,2077,33,2044,9680,509,92,19,303,193,8564,9680,620,496,1116,8564,8496,523,7973,148,13,135,99,0,99,512,13,499,0,0,0,50,50,0,375,21,354,727,5,722,7963,523,7440,4555,3763,3250,513,47,0,23,87,0,635,4555,1212,930,79,0,38,23,142,4555,3920,121,266,370,951,1507,518,187,635,9727,173,9554,2618,8535,2091,23,2068,124,1999,251,0,251,14,246,623,0,623,140,507,4685,150,4535,364,4229,2077,0,2077,1976,1554,1745,433,3918,933,1671,574,601,72,25,42
Torrance,20.870010299999997,20.476577399999996,0.39343269,146392,8988,8428,7848,5267,10804,18777,19268,21541,20983,12625,7134,4729,54360,37971,29739,8232,2543,5689,16389,7415,8974,119753,76147,69,76078,72573,3505,43606,76147,69,76078,72573,129,2270,9638,2722,6827,4647,2678,5476,11179,14359,6814,3520,2314,72573,49749,8594,9326,4794,110,54360,43276,11084,54360,41115,13245,54360,7830,46530,54360,16217,38143,54360,15759,38601,54360,2272,52088,54360,614,53746,54360,10323,44037,54360,4190,50170,37971,1763,458,344,150,59,91,811,610,201,36208,30345,1996,28349,91210,6224,84986,23939,1935,22004,145494,4958,2331,2866,7200,8841,119298,145494,10155,16041,26196,119298,68820,4482,64338,3779,498,3281,909,47,862,53390,3745,49645,884,26,858,8283,655,7628,9429,702,8727,25341,1934,23407,55553,3629,51924,70795,62813,57806,5007,1412,182,433,1171,1099,3685,70683,31998,25374,2217,737,781,1378,1511,70795,67110,6059,18879,13775,11044,9347,5979,2027,3685,145571,7242,138329,38834,113305,31973,974,30999,5746,26127,11315,870,10445,1395,9203,16723,1414,15309,1865,13785,61621,3820,57801,7096,52299,23939,164,23775,22732,11891,28326,4478,54360,13887,16748,10925,8992,2528,963,317
Tujunga Canyons,242.9035,242.423,0.48037550000000007,592,0,36,35,9,65,90,33,169,98,52,5,0,184,132,120,12,0,12,52,30,22,517,318,0,318,288,30,199,318,0,318,288,25,18,35,0,37,24,22,5,49,47,13,13,0,288,164,19,82,23,0,184,158,26,184,129,55,184,47,137,184,18,166,184,28,156,184,9,175,184,5,179,184,14,170,184,5,179,132,24,12,0,0,0,0,12,12,0,108,80,52,28,419,83,336,57,17,40,556,131,5,16,13,5,386,556,152,18,170,386,516,124,392,30,23,7,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,118,66,52,403,58,345,256,191,174,17,13,0,5,4,4,39,249,16,16,0,0,0,0,0,256,217,4,27,27,39,38,36,46,39,556,55,501,190,346,80,0,80,52,28,71,6,65,7,58,66,12,54,12,42,282,37,245,62,187,57,0,57,57,31,80,13,184,37,47,62,17,17,4,0
Tujunga,10.783135399999999,10.7695174,0.01361898,25287,1057,1368,1397,749,2209,3626,3091,3757,4185,2199,1219,430,9383,6387,4589,1798,700,1098,2996,1589,1407,21280,13332,0,13332,12344,988,7948,13332,0,13332,12344,200,979,899,280,1259,519,474,849,1586,2916,1031,760,592,12344,7630,1690,1957,1002,65,9383,7449,1934,9383,7082,2301,9383,1523,7860,9383,1412,7971,9383,2509,6874,9383,944,8439,9383,331,9052,9383,1287,8096,9383,673,8710,6387,767,62,166,192,122,70,347,323,24,5620,4512,1060,3452,16816,2517,14299,3758,441,3317,25086,1692,929,1397,2902,2260,15906,25086,4018,5162,9180,15906,20043,3283,16760,515,12,503,56,13,43,1731,202,1529,0,0,0,2017,460,1557,724,48,676,6369,1847,4522,15910,1904,14006,11962,10714,9701,1013,347,7,0,133,124,637,11948,5019,4049,416,169,122,90,173,11962,11325,685,1643,2352,2669,2326,1168,482,637,25127,2300,22827,11087,14004,4767,219,4548,2368,2377,2306,219,2087,657,1430,3311,549,2762,1143,1823,10985,1313,9672,3260,6765,3758,0,3758,3659,1609,4105,1494,9383,2533,2874,1744,1505,419,299,9
Unincorporated Catalina Island,554.3745,130.2547,424.1198,407,0,0,16,5,120,96,59,57,11,43,0,0,99,73,69,4,0,4,26,13,13,391,342,145,197,197,0,49,342,145,197,197,4,0,0,13,45,13,0,6,0,2,77,28,9,197,134,9,19,35,0,99,99,0,99,95,4,99,20,79,99,40,59,99,16,83,99,0,99,99,0,99,99,0,99,99,4,95,73,0,0,0,0,0,0,0,0,0,73,21,0,21,156,4,152,43,2,41,220,2,2,2,0,2,212,220,6,2,8,212,218,6,212,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,47,0,47,171,6,165,335,161,63,98,0,0,47,94,4,29,171,141,16,26,0,52,47,0,335,306,183,87,0,0,36,0,0,29,253,0,253,45,236,41,0,41,0,41,18,0,18,0,18,42,0,42,0,42,109,0,109,2,107,43,0,43,43,28,21,5,99,26,39,34,0,0,0,0
Unincorporated Santa Monica Mountains,107.65677099999999,104.01293000000001,3.6438500529999995,27871,932,1481,1633,1281,4353,2249,2706,3884,4320,3035,1306,691,9718,6751,5623,1128,281,847,2967,1221,1746,23322,13530,0,13530,12918,612,9792,13530,0,13530,12918,79,590,723,381,1218,238,882,1535,2423,3028,989,651,181,12918,6648,956,3740,1557,17,9718,7974,1744,9718,7159,2559,9718,2601,7117,9718,4711,5007,9718,2941,6777,9718,385,9333,9718,114,9604,9718,1482,8236,9718,928,8790,6751,238,30,39,5,5,0,164,124,40,6513,5168,349,4819,14926,1370,13556,5031,171,4860,25125,1342,142,406,1050,665,21520,25125,1890,1715,3605,21520,21699,1450,20249,504,129,375,50,25,25,1636,99,1537,34,0,34,309,51,258,893,136,757,1985,250,1735,20124,1276,18848,12540,9789,9292,497,145,37,40,772,103,1654,11570,3031,2305,158,40,101,14,413,12540,10886,1559,2917,1579,1376,1517,1471,467,1654,27576,977,26599,6617,23385,6072,117,5955,455,5706,3655,214,3441,186,3314,1964,166,1798,170,1679,10854,477,10377,944,9751,5031,3,5028,4862,2935,5049,923,9718,2399,3605,1441,1718,361,109,85
Unincorporated Santa Susana Mountains,77.41718999999999,77.06425,0.352931715,19563,973,1498,1569,1182,1644,2273,2608,3783,2256,1140,482,155,6438,4674,3722,952,282,670,1764,767,997,15054,10761,0,10761,9990,771,4293,10761,0,10761,9990,98,375,1116,303,1134,448,625,866,1126,2508,728,309,354,9990,6682,1098,1502,682,26,6438,5729,709,6438,5411,1027,6438,1199,5239,6438,1734,4704,6438,1194,5244,6438,300,6138,6438,27,6411,6438,557,5881,6438,454,5984,4674,182,68,51,10,6,4,53,31,22,4492,5222,197,5025,12564,839,11725,1777,152,1625,19563,825,121,242,865,969,16541,19563,1188,1834,3022,16541,12282,1038,11244,556,52,504,81,10,71,3992,43,3949,9,0,9,1160,45,1115,1483,0,1483,5266,413,4853,9234,687,8547,9800,8678,7889,789,166,63,106,134,110,543,9800,3008,2478,220,25,61,67,157,9800,9257,843,2294,1094,1196,1687,1563,580,543,19563,1494,18069,4001,15640,5478,382,5096,890,4476,1572,148,1424,113,1321,2089,276,1813,212,1653,8647,639,8008,1112,7228,1777,49,1728,1674,962,5073,1132,6438,1217,1596,1380,1562,451,168,64
University Park,1.23828188,1.23828188,0.0,25307,411,470,517,481,15233,3491,1040,1062,1086,733,540,243,5640,1980,1118,862,284,578,3660,1702,1958,23801,10706,4,10702,9017,1685,13095,10706,4,10702,9017,32,342,688,94,638,335,304,291,802,3747,1085,542,117,9017,5462,580,768,2189,18,5640,4112,1528,5640,3769,1871,5640,683,4957,5640,296,5344,5640,927,4713,5640,464,5176,5640,126,5514,5640,401,5239,5640,377,5263,1980,637,96,193,57,38,19,291,241,50,1343,1679,748,931,12530,7061,5469,1516,507,1009,15725,5361,1433,1522,1689,1498,4222,15725,8316,3187,11503,4222,5088,2642,2446,976,470,506,56,20,36,4619,3411,1208,44,28,16,4463,1449,3014,479,296,183,7162,2327,4835,2612,1818,794,8742,3648,3092,556,1300,17,901,2288,101,487,6390,5687,2348,421,1011,1067,686,154,8742,8255,1157,2823,1086,1287,987,655,260,487,25303,2096,23207,5551,18235,4719,166,4553,1554,3055,13460,705,12755,776,12092,2420,401,2019,459,1625,3188,795,2393,1335,1177,1516,29,1487,1427,286,1274,726,5640,1843,1659,729,871,335,120,83
Valinda,1.3891659,1.3890485,0.000117375,16774,1122,983,995,741,1583,2700,2256,1940,2447,1360,455,192,3470,3108,2168,940,304,636,362,229,133,13480,8882,0,8882,8174,708,4598,8882,0,8882,8174,44,488,1295,438,779,628,62,448,668,1715,797,478,334,8174,6366,880,533,376,19,3470,3136,334,3470,3079,391,3470,450,3020,3470,497,2973,3470,1256,2214,3470,347,3123,3470,156,3314,3470,496,2974,3470,487,2983,3108,275,79,61,26,12,14,109,104,5,2833,3737,393,3344,10926,1172,9754,2007,187,1820,16670,847,390,515,1177,1889,11852,16670,1752,3066,4818,11852,6476,391,6085,289,57,232,41,8,33,3250,355,2895,19,0,19,6288,930,5358,307,11,296,12188,1240,10948,836,92,744,7985,7373,6275,1098,236,19,42,66,27,222,7982,1914,1472,283,42,57,0,60,7985,7763,689,1793,1473,1215,1227,1035,331,222,16763,1779,14984,5735,9957,3976,183,3793,1704,2158,1764,267,1497,424,1116,2373,597,1776,418,1358,6643,689,5954,1366,4724,2007,43,1964,1823,601,2425,656,3470,225,576,635,731,431,332,540
Valley Glen,4.817827599999999,4.787800799999999,0.03002678,61731,3577,3017,3517,2502,5588,10451,8806,8252,7988,4484,2389,1160,21901,13808,9506,4302,1247,3055,8093,3541,4552,50845,33547,0,33547,31152,2395,17298,33547,0,33547,31152,253,2302,1795,621,3670,1434,2179,1558,3869,6185,3987,2570,729,31152,21019,2742,5588,1789,14,21901,17872,4029,21901,16450,5451,21901,4697,17204,21901,2895,19006,21901,4805,17096,21901,2074,19827,21901,893,21008,21901,1857,20044,21901,2217,19684,13808,2198,754,432,118,83,35,894,714,180,11610,12559,3558,9001,40931,6805,34126,7801,1304,6497,61291,4867,2317,4483,7573,5680,36371,61291,11667,13253,24920,36371,41502,7703,33799,2500,544,1956,513,296,217,3176,321,2855,56,1,55,11385,2396,8989,2159,406,1753,24949,5741,19208,28969,4826,24143,30312,25156,22440,2716,2188,202,172,437,366,1791,30284,19175,13887,1787,1757,326,525,893,30312,28521,1451,6358,5094,6343,4561,3798,916,1791,61427,7286,54141,26681,30877,13343,600,12743,7504,5762,5908,964,4944,2020,3001,9392,1739,7653,2095,5722,24983,3945,21038,7691,13906,7801,38,7763,7371,2486,11189,3051,21901,6091,6246,3891,3294,1439,575,365
Valley Village,1.7770282000000002,1.7704051,0.006623197000000001,21039,1335,1075,686,350,1407,4624,3444,2467,2627,1795,660,569,9637,4166,2711,1455,239,1216,5471,2337,3134,17868,12851,0,12851,11400,1451,5017,12851,0,12851,11400,40,412,602,217,1105,273,1431,707,2002,1979,1689,547,396,11400,7503,866,2176,833,22,9637,7919,1718,9637,7285,2352,9637,2122,7515,9637,1877,7760,9637,1975,7662,9637,559,9078,9637,302,9335,9637,976,8661,9637,1125,8512,4166,354,64,34,42,25,17,214,138,76,3812,3428,398,3030,14518,1854,12664,2886,501,2385,20832,1130,720,903,1795,1755,14529,20832,2753,3550,6303,14529,16445,1875,14570,1077,245,832,153,31,122,1351,198,1153,35,2,33,492,239,253,1279,163,1116,4712,854,3858,12627,1358,11269,10868,8909,8314,595,559,49,22,234,46,1049,10865,7437,5667,493,467,213,104,493,10868,9819,753,2904,1620,1676,1784,896,186,1049,20839,1831,19008,6437,13945,3539,151,3388,1057,2454,1844,304,1540,283,1275,4082,379,3703,984,2734,8488,997,7491,1314,6288,2886,0,2886,2799,1194,3364,892,9637,4073,2968,1396,784,332,84,0
Van Nuys,8.687278499999998,8.673600999999998,0.013677670000000001,107785,8080,8004,6893,4151,11197,18561,16645,13820,11101,5618,2416,1299,35060,23213,14036,9177,3021,6156,11847,6468,5379,83643,59814,36,59778,54496,5282,23829,59814,36,59778,54496,256,6220,3699,1466,5805,2287,1953,2564,7519,9590,7216,5099,822,54496,40681,3816,7359,2583,57,35060,30700,4360,35060,28494,6566,35060,6347,28713,35060,2718,32342,35060,6030,29030,35060,2567,32493,35060,1578,33482,35060,2302,32758,35060,2229,32831,23213,4668,1526,512,811,673,138,1819,1530,289,18545,26972,8760,18212,71199,13768,57431,8993,1977,7016,107164,8038,6459,10008,18643,15452,48564,107164,24505,34095,58600,48564,43474,10467,33007,5136,1039,4097,290,42,248,7289,652,6637,90,43,47,48472,11818,36654,2413,444,1969,71086,18282,52804,21681,4108,17573,53103,43251,36130,7121,5357,56,513,1389,687,1850,53091,39318,25703,5625,4590,1199,1079,1122,53103,51253,2689,10300,9746,11832,8180,5926,2580,1850,107251,17864,89387,51032,43226,28278,1293,26985,19999,7902,12039,2792,9247,4169,5235,16496,4234,12262,4633,7964,41445,9362,32083,13794,19428,8993,183,8810,8437,2697,23638,8548,35060,8992,8930,6179,5524,3075,1445,915
